Model,Window_Start,Window_End,Months,Positives,AUC,PR_AUC,Brier,Precision,Recall,F1,Specificity,Youdens_J,TP,FP,FN,TN
probit,2018-07-31,2021-06-30,36,7,0.7536945812807881,0.5119047619047619,0.1345591683267122,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2018-08-31,2021-07-31,36,7,0.7536945812807881,0.5119047619047619,0.1344999967290793,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2018-09-30,2021-08-31,36,7,0.7536945812807881,0.5119047619047619,0.13434868222544064,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2018-10-31,2021-09-30,36,7,0.7536945812807881,0.5119047619047619,0.13422589559335968,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2018-11-30,2021-10-31,36,7,0.7610837438423645,0.5197994987468672,0.1340503897127259,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2018-12-31,2021-11-30,36,7,0.7807881773399015,0.5312925170068027,0.13342538971272616,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2019-01-31,2021-12-31,36,7,0.8004926108374384,0.544236156000862,0.13260148710641642,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2019-02-28,2022-01-31,36,7,0.8201970443349754,0.5589285714285714,0.13176722940256827,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2019-03-31,2022-02-28,36,7,0.8399014778325122,0.5757575757575757,0.1314427562405171,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2019-04-30,2022-03-31,36,7,0.8472906403940886,0.59004329004329,0.1312672503598833,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2019-05-31,2022-04-30,36,7,0.8669950738916257,0.6117216117216118,0.13085229837085752,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2019-06-30,2022-05-31,36,7,0.8866995073891626,0.6373015873015873,0.1306465370539851,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2019-07-31,2022-06-30,36,7,0.9064039408866995,0.6679653679653679,0.13029075666259218,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2019-08-31,2022-07-31,36,7,0.9261083743842364,0.7054421768707482,0.13013044952222808,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2019-09-30,2022-08-31,36,7,0.9507389162561577,0.7738095238095237,0.12795968284825626,0.6666666666666666,0.2857142857142857,0.4,0.9655172413793104,0.2512315270935961,2,1,5,28
probit,2019-10-31,2022-09-30,36,6,0.95,0.7527777777777778,0.11202563077633496,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.9666666666666667,0.30000000000000004,2,1,4,29
probit,2019-11-30,2022-10-31,36,5,0.935483870967742,0.6833333333333333,0.08870778027187473,0.6666666666666666,0.4,0.5,0.967741935483871,0.3677419354838709,2,1,3,30
probit,2019-12-31,2022-11-30,36,4,0.9296875,0.6488095238095237,0.0662815621405284,0.6666666666666666,0.5,0.5714285714285715,0.96875,0.46875,2,1,2,31
probit,2020-01-31,2022-12-31,36,3,0.9393939393939394,0.6805555555555556,0.044641159699165066,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9696969696969697,0.6363636363636362,2,1,1,32
probit,2020-02-29,2023-01-31,36,2,0.9852941176470589,0.8333333333333333,0.022616176135719965,0.6666666666666666,1.0,0.8,0.9705882352941176,0.9705882352941178,2,1,0,33
probit,2020-03-31,2023-02-28,36,1,1.0,1.0,0.018037449446518108,0.5,1.0,0.6666666666666666,0.9714285714285714,0.9714285714285715,1,1,0,34
probit,2020-04-30,2023-03-31,36,0,,,0.019156276607011934,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
probit,2020-05-31,2023-04-30,36,0,,,0.011386214878616872,0.0,0.0,0.0,1.0,0.0,0,0,0,36
probit,2020-06-30,2023-05-31,36,0,,,0.01333185516873103,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
probit,2020-07-31,2023-06-30,36,0,,,0.014844200847743096,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
probit,2020-08-31,2023-07-31,36,0,,,0.016356546526755167,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
probit,2020-09-30,2023-08-31,36,0,,,0.017868892205767237,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
probit,2020-10-31,2023-09-30,36,0,,,0.019381237884779308,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
probit,2020-11-30,2023-10-31,36,0,,,0.021611176156383968,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
probit,2020-12-31,2023-11-30,36,0,,,0.023841114427988627,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
probit,2021-01-31,2023-12-31,36,0,,,0.026071052699593283,0.0,0.0,0.0,0.9722222222222222,-0.02777777777777779,0,1,0,35
probit,2021-02-28,2024-01-31,36,0,,,0.0288565465267535,0.0,0.0,0.0,0.9444444444444444,-0.05555555555555558,0,2,0,34
probit,2021-03-31,2024-02-29,36,0,,,0.03108648479835816,0.0,0.0,0.0,0.9444444444444444,-0.05555555555555558,0,2,0,34
probit,2021-04-30,2024-03-31,36,0,,,0.03331642306996282,0.0,0.0,0.0,0.9444444444444444,-0.05555555555555558,0,2,0,34
probit,2021-05-31,2024-04-30,36,0,,,0.034828768748974885,0.0,0.0,0.0,0.9444444444444444,-0.05555555555555558,0,2,0,34
probit,2021-06-30,2024-05-31,36,0,,,0.03705870702057954,0.0,0.0,0.0,0.9444444444444444,-0.05555555555555558,0,2,0,34
probit,2021-07-31,2024-06-30,36,0,,,0.0440388266003247,0.0,0.0,0.0,0.9166666666666666,-0.08333333333333337,0,3,0,33
probit,2021-08-31,2024-07-31,36,0,,,0.05376900370396387,0.0,0.0,0.0,0.8888888888888888,-0.11111111111111116,0,4,0,32
probit,2021-09-30,2024-08-31,36,0,,,0.06687241348313669,0.0,0.0,0.0,0.8611111111111112,-0.13888888888888884,0,5,0,31
probit,2021-10-31,2024-09-30,36,0,,,0.07777538748757316,0.0,0.0,0.0,0.8333333333333334,-0.16666666666666663,0,6,0,30
probit,2021-11-30,2024-10-31,36,0,,,0.08761692781252114,0.0,0.0,0.0,0.8055555555555556,-0.19444444444444442,0,7,0,29
probit,2021-12-31,2024-11-30,36,0,,,0.0898468660841258,0.0,0.0,0.0,0.8055555555555556,-0.19444444444444442,0,7,0,29
probit,2022-01-31,2024-12-31,36,0,,,0.0901246438619033,0.0,0.0,0.0,0.8055555555555556,-0.19444444444444442,0,7,0,29
probit,2022-02-28,2025-01-31,36,0,,,0.09030014974253711,0.0,0.0,0.0,0.8055555555555556,-0.19444444444444442,0,7,0,29
probit,2022-03-31,2025-02-28,36,0,,,0.09253008801414177,0.0,0.0,0.0,0.8055555555555556,-0.19444444444444442,0,7,0,29
probit,2022-04-30,2025-03-31,36,0,,,0.09476002628574642,0.0,0.0,0.0,0.8055555555555556,-0.19444444444444442,0,7,0,29
probit,2022-05-31,2025-04-30,36,0,,,0.1017642473517612,0.0,0.0,0.0,0.7777777777777778,-0.2222222222222222,0,8,0,28
probit,2022-06-30,2025-05-31,36,0,,,0.11127544089963154,0.0,0.0,0.0,0.75,-0.25,0,9,0,27
probit,2022-07-31,2025-06-30,36,0,,,0.11834237664721753,0.0,0.0,0.0,0.7222222222222222,-0.2777777777777778,0,10,0,26
